,gene_name,ID,event
2822,CLEC4D,EE87811,GAIN
2823,CLEC4E,EE87811,GAIN
2824,CLEC4F,EE87811,GAIN
2825,CLEC4G,EE87811,GAIN
2826,CLEC4M,EE87811,GAIN
2827,CLEC5A,EE87811,GAIN
2828,CLEC6A,EE87811,GAIN
2829,CLEC7A,EE87811,GAIN
2830,CLEC9A,EE87811,GAIN
2831,CLHC1,EE87811,GAIN
2832,CLIC1,EE87811,GAIN
2833,CLIC2,EE87811,GAIN
2834,CLIC4,EE87811,GAIN
2835,CLIC5,EE87811,GAIN
2836,CLIC6,EE87811,GAIN
2837,CLINT1,EE87811,HETD
2838,CLIP1,EE87811,GAIN
2839,CLIP2,EE87811,GAIN
2840,CLIP3,EE87811,GAIN
2841,CLIP4,EE87811,GAIN
2842,CLMN,EE87811,GAIN
2843,CLMP,EE87811,GAIN
2844,CLN3,EE87811,GAIN
2845,CLN6,EE87811,GAIN
2846,CLN8,EE87811,GAIN
2847,CLNK,EE87811,GAIN
2848,CLNS1A,EE87811,GAIN
2849,CLOCK,EE87811,GAIN
2850,CLP1,EE87811,HETD
2851,CLPB,EE87811,GAIN
2852,CLPSL1,EE87811,GAIN
2853,CLPSL2,EE87811,GAIN
2854,CLPTM1L,EE87811,GAIN
2855,CLRN1,EE87811,GAIN
2856,CLRN3,EE87811,GAIN
2857,CLSTN1,EE87811,GAIN
2858,CLSTN2,EE87811,GAIN
2859,CLSTN3,EE87811,GAIN
2860,CLTA,EE87811,GAIN
2861,CLTB,EE87811,HETD
2862,CLTC,EE87811,HETD
2863,CLTCL1,EE87811,GAIN
2864,CLTRN,EE87811,GAIN
2865,CLU,EE87811,GAIN
2866,CLUAP1,EE87811,GAIN
2867,CLUH,EE87811,HETD
2868,CLVS1,EE87811,HETD
2869,CLVS2,EE87811,GAIN
2870,CLXN,EE87811,GAIN
2871,CLYBL,EE87811,GAIN
2872,CMBL,EE87811,GAIN
2873,CMC1,EE87811,GAIN
2874,CMC2,EE87811,GAIN
2875,CMC4,EE87811,GAIN
2876,CMKLR1,EE87811,GAIN
2877,CMKLR2,EE87811,HETD
2878,CMPK1,EE87811,GAIN
2879,CMPK2,EE87811,GAIN
2880,CMSS1,EE87811,GAIN
2881,CMTM1,EE87811,GAIN
2882,CMTM2,EE87811,GAIN
2883,CMTM3,EE87811,GAIN
2884,CMTM4,EE87811,GAIN
2885,CMTM5,EE87811,GAIN
2886,CMTM6,EE87811,GAIN
2887,CMTM7,EE87811,GAIN
2888,CMTM8,EE87811,GAIN
2889,CMTR1,EE87811,HETD
2890,CMTR2,EE87811,GAIN
2891,CMYA5,EE87811,GAIN
2892,CNBD1,EE87811,GAIN
2893,CNBD2,EE87811,GAIN
2894,CNBP,EE87811,GAIN
2895,CNDP1,EE87811,GAIN
2896,CNDP2,EE87811,GAIN
2897,CNEP1R1,EE87811,GAIN
2898,CNFN,EE87811,GAIN
2899,CNGA1,EE87811,GAIN
2900,CNGA2,EE87811,GAIN
2901,CNGA3,EE87811,GAIN
2902,CNGA4,EE87811,GAIN
2903,CNGB1,EE87811,HETD
2904,CNGB3,EE87811,GAIN
2905,CNIH1,EE87811,GAIN
2906,CNIH2,EE87811,GAIN
2907,CNIH3,EE87811,HETD
2908,CNIH4,EE87811,HETD
2909,CNKSR1,EE87811,GAIN
2910,CNKSR2,EE87811,GAIN
2911,CNKSR3,EE87811,HETD
2912,CNMD,EE87811,GAIN
2913,CNN1,EE87811,GAIN
2914,CNNM1,EE87811,GAIN
2915,CNNM2,EE87811,GAIN
2916,CNNM3,EE87811,GAIN
2917,CNNM4,EE87811,GAIN
2918,CNOT1,EE87811,HETD
2919,CNOT10,EE87811,GAIN
2920,CNOT11,EE87811,GAIN
2921,CNOT2,EE87811,GAIN
2922,CNOT3,EE87811,GAIN
2923,CNOT4,EE87811,HETD
2924,CNOT6,EE87811,HETD
2925,CNOT6L,EE87811,GAIN
2926,CNOT7,EE87811,GAIN
2927,CNOT8,EE87811,HETD
2928,CNOT9,EE87811,HETD
2929,CNPPD1,EE87811,HETD
2930,CNPY2,EE87811,GAIN
2931,CNPY3,EE87811,GAIN
2932,CNPY4,EE87811,GAIN
2933,CNR1,EE87811,GAIN
2934,CNR2,EE87811,GAIN
2935,CNRIP1,EE87811,GAIN
2936,CNST,EE87811,HETD
2937,CNTD1,EE87811,GAIN
2938,CNTF,EE87811,HETD
2939,CNTLN,EE87811,GAIN
2940,CNTN1,EE87811,GAIN
2941,CNTN2,EE87811,HETD
2942,CNTN3,EE87811,GAIN
2943,CNTN4,EE87811,HETD
2944,CNTN5,EE87811,GAIN
2945,CNTN6,EE87811,GAIN
2946,CNTNAP1,EE87811,GAIN
2947,CNTNAP2,EE87811,GAIN
2948,CNTNAP3,EE87811,GAIN
2949,CNTNAP4,EE87811,GAIN
2950,CNTNAP5,EE87811,GAIN
2951,CNTRL,EE87811,GAIN
2952,CNTROB,EE87811,GAIN
2953,COA1,EE87811,GAIN
2954,COA3,EE87811,GAIN
2955,COA4,EE87811,GAIN
2956,COA5,EE87811,GAIN
2957,COA6,EE87811,HETD
2958,COA7,EE87811,GAIN
2959,COA8,EE87811,GAIN
2960,COASY,EE87811,GAIN
2961,COBL,EE87811,GAIN
2962,COBLL1,EE87811,HETD
2963,COCH,EE87811,GAIN
2964,COG1,EE87811,GAIN
2965,COG2,EE87811,HETD
2966,COG3,EE87811,GAIN
2967,COG4,EE87811,GAIN
2968,COG5,EE87811,GAIN
2969,COG6,EE87811,GAIN
2970,COG8,EE87811,GAIN
2971,COIL,EE87811,GAIN
2972,COL11A1,EE87811,GAIN
2973,COL11A2,EE87811,GAIN
2974,COL12A1,EE87811,GAIN
2975,COL14A1,EE87811,HETD
2976,COL17A1,EE87811,GAIN
2977,COL18A1,EE87811,GAIN
2978,COL1A1,EE87811,GAIN
2979,COL1A2,EE87811,GAIN
2980,COL20A1,EE87811,HETD
2981,COL23A1,EE87811,HETD
2982,COL26A1,EE87811,GAIN
2983,COL27A1,EE87811,GAIN
2984,COL2A1,EE87811,GAIN
2985,COL3A1,EE87811,HETD
2986,COL4A2,EE87811,GAIN
2987,COL4A4,EE87811,HETD
2988,COL4A5,EE87811,GAIN
2989,COL6A5,EE87811,GAIN
2990,COL7A1,EE87811,GAIN
2991,COL8A1,EE87811,GAIN
2992,COL8A2,EE87811,GAIN
2993,COL9A2,EE87811,GAIN
2994,COL9A3,EE87811,HETD
2995,COLCA2,EE87811,GAIN
2996,COLEC10,EE87811,GAIN
2997,COLEC11,EE87811,GAIN
2998,COLEC12,EE87811,HETD
2999,COLGALT1,EE87811,GAIN
3000,COLGALT2,EE87811,HETD
3001,COLQ,EE87811,GAIN
3002,COMMD1,EE87811,HETD
3003,COMMD10,EE87811,GAIN
3004,COMMD2,EE87811,GAIN
3005,COMMD3,EE87811,GAIN
3006,COMMD4,EE87811,GAIN
3007,COMMD5,EE87811,GAIN
3008,COMMD6,EE87811,GAIN
3009,COMMD7,EE87811,GAIN
3010,COMMD8,EE87811,GAIN
3011,COMMD9,EE87811,GAIN
3012,COMP,EE87811,GAIN
3013,COMTD1,EE87811,GAIN
3014,COP1,EE87811,HETD
3015,COPA,EE87811,HETD
3016,COPB1,EE87811,GAIN
3017,COPB2,EE87811,GAIN
3018,COPE,EE87811,GAIN
3019,COPG1,EE87811,GAIN
3020,COPG2,EE87811,GAIN
3021,COPRS,EE87811,GAIN
3022,COPS2,EE87811,HETD
3023,COPS3,EE87811,GAIN
3024,COPS4,EE87811,GAIN
3025,COPS5,EE87811,GAIN
3026,COPS6,EE87811,GAIN
3027,COPS7A,EE87811,GAIN
3028,COPS7B,EE87811,HETD
3029,COPS8,EE87811,HETD
3030,COPS9,EE87811,HETD
3031,COPZ1,EE87811,GAIN
3032,COPZ2,EE87811,GAIN
3033,COQ10A,EE87811,GAIN
3034,COQ10B,EE87811,HETD
3035,COQ2,EE87811,GAIN
3036,COQ3,EE87811,GAIN
3037,COQ4,EE87811,GAIN
3038,COQ5,EE87811,HETD
3039,COQ6,EE87811,GAIN
3040,COQ7,EE87811,GAIN
3041,COQ8A,EE87811,HETD
3042,COQ8B,EE87811,GAIN
3043,COQ9,EE87811,HETD
3044,CORIN,EE87811,GAIN
3045,CORO1A,EE87811,GAIN
3046,CORO1B,EE87811,GAIN
3047,CORO1C,EE87811,GAIN
3048,CORO2A,EE87811,GAIN
3049,CORO2B,EE87811,GAIN
3050,CORO6,EE87811,GAIN
3051,CORO7,EE87811,GAIN
3052,CORT,EE87811,GAIN
3053,COTL1,EE87811,GAIN
3054,COX11,EE87811,GAIN
3055,COX14,EE87811,GAIN
3056,COX15,EE87811,GAIN
3057,COX16,EE87811,GAIN
3058,COX18,EE87811,GAIN
3059,COX19,EE87811,HETD
3060,COX20,EE87811,HETD
3061,COX4I1,EE87811,GAIN
3062,COX4I2,EE87811,GAIN
3063,COX6A1,EE87811,HETD
3064,COX6A2,EE87811,GAIN
3065,COX6B1,EE87811,GAIN
3066,COX6B2,EE87811,GAIN
3067,COX7A1,EE87811,GAIN
3068,COX7A2,EE87811,GAIN
3069,COX7A2L,EE87811,GAIN
3070,COX8A,EE87811,HETD
3071,COX8C,EE87811,GAIN
3072,CP,EE87811,GAIN
3073,CPA1,EE87811,GAIN
3074,CPA4,EE87811,GAIN
3075,CPA6,EE87811,GAIN
3076,CPAMD8,EE87811,GAIN
3077,CPB2,EE87811,GAIN
3078,CPD,EE87811,GAIN
3079,CPEB1,EE87811,GAIN
3080,CPEB3,EE87811,HETD
3081,CPEB4,EE87811,HETD
3082,CPED1,EE87811,HETD
3083,CPLANE1,EE87811,HETD
3084,CPLANE2,EE87811,GAIN
3085,CPLX1,EE87811,HETD
3086,CPLX2,EE87811,HETD
3087,CPLX3,EE87811,GAIN
3088,CPLX4,EE87811,HETD
3089,CPN2,EE87811,HETD
3090,CPNE1,EE87811,GAIN
3091,CPNE2,EE87811,HETD
3092,CPNE4,EE87811,GAIN
3093,CPNE5,EE87811,GAIN
3094,CPNE9,EE87811,GAIN
3095,CPOX,EE87811,GAIN
3096,CPPED1,EE87811,GAIN
3097,CPQ,EE87811,GAIN
3098,CPS1,EE87811,HETD
3099,CPSF1,EE87811,GAIN
3100,CPSF2,EE87811,HETD
3101,CPSF3,EE87811,GAIN
3102,CPSF4,EE87811,GAIN
3103,CPSF6,EE87811,GAIN
3104,CPSF7,EE87811,HETD
3105,CPT1A,EE87811,GAIN
3106,CPT1B,EE87811,GAIN
3107,CPT1C,EE87811,HETD
3108,CPT2,EE87811,GAIN
3109,CPTP,EE87811,GAIN
3110,CPXCR1,EE87811,GAIN
3111,CPXM1,EE87811,HETD
3112,CPXM2,EE87811,GAIN
3113,CR1,EE87811,HETD
3114,CR2,EE87811,HETD
3115,CRABP1,EE87811,GAIN
3116,CRABP2,EE87811,HETD
3117,CRACD,EE87811,GAIN
3118,CRACDL,EE87811,GAIN
3119,CRACR2A,EE87811,GAIN
3120,CRACR2B,EE87811,HETD
3121,CRADD,EE87811,GAIN
3122,CRAMP1,EE87811,GAIN
3123,CRAT,EE87811,GAIN
3124,CRB1,EE87811,HETD
3125,CRB2,EE87811,GAIN
3126,CRB3,EE87811,GAIN
3127,CRBN,EE87811,GAIN
3128,CRCP,EE87811,GAIN
3129,CRCT1,EE87811,GAIN
3130,CREB3,EE87811,GAIN
3131,CREB3L1,EE87811,GAIN
3132,CREB3L2,EE87811,GAIN
3133,CREB3L3,EE87811,GAIN
3134,CREB3L4,EE87811,GAIN
3135,CREB5,EE87811,GAIN
3136,CREBBP,EE87811,GAIN
3137,CREBRF,EE87811,HETD
3138,CREBZF,EE87811,GAIN
3139,CREG1,EE87811,HETD
3140,CRELD1,EE87811,GAIN
3141,CRELD2,EE87811,HETD
3142,CREM,EE87811,GAIN
3143,CRH,EE87811,GAIN
3144,CRHBP,EE87811,GAIN
3145,CRHR1,EE87811,GAIN
3146,CRHR2,EE87811,GAIN
3147,CRIM1,EE87811,GAIN
3148,CRIP1,EE87811,GAIN
3149,CRIP2,EE87811,GAIN
3150,CRIP3,EE87811,GAIN
3151,CRIPT,EE87811,GAIN
3152,CRISP1,EE87811,HETD
3153,CRISP2,EE87811,HETD
3154,CRISP3,EE87811,HETD
3155,CRISPLD1,EE87811,GAIN
3156,CRISPLD2,EE87811,GAIN
3157,CRLF1,EE87811,GAIN
3158,CRLF2,EE87811,GAIN
3159,CRLF3,EE87811,GAIN
3160,CRLS1,EE87811,GAIN
3161,CRMP1,EE87811,GAIN
3162,CRNKL1,EE87811,GAIN
3163,CRNN,EE87811,GAIN
3164,CROCC,EE87811,GAIN
3165,CROT,EE87811,GAIN
3166,CRP,EE87811,HETD
3167,CRPPA,EE87811,GAIN
3168,CRTAC1,EE87811,GAIN
3169,CRTAM,EE87811,GAIN
3170,CRTAP,EE87811,GAIN
3171,CRTC1,EE87811,GAIN
3172,CRTC2,EE87811,GAIN
3173,CRTC3,EE87811,GAIN
3174,CRX,EE87811,GAIN
3175,CRY1,EE87811,GAIN
3176,CRYAA,EE87811,GAIN
3177,CRYAB,EE87811,GAIN
3178,CRYBA1,EE87811,GAIN
3179,CRYBB2,EE87811,GAIN
3180,CRYBB3,EE87811,GAIN
3181,CRYBG1,EE87811,GAIN
3182,CRYBG2,EE87811,GAIN
3183,CRYBG3,EE87811,GAIN
3184,CRYGA,EE87811,HETD
3185,CRYGB,EE87811,HETD
3186,CRYGC,EE87811,HETD
3187,CRYGD,EE87811,HETD
3188,CRYGS,EE87811,HETD
3189,CRYL1,EE87811,GAIN
3190,CRYM,EE87811,GAIN
3191,CRYZL1,EE87811,GAIN
3192,CSAD,EE87811,GAIN
3193,CSAG1,EE87811,GAIN
3194,CSAG2,EE87811,GAIN
3195,CSAG3,EE87811,GAIN
3196,CSDC2,EE87811,GAIN
3197,CSDE1,EE87811,GAIN
3198,CSE1L,EE87811,HETD
3199,CSF1,EE87811,GAIN
3200,CSF1R,EE87811,GAIN
3201,CSF2,EE87811,GAIN
3202,CSF2RA,EE87811,GAIN
3203,CSF2RB,EE87811,GAIN
3204,CSF3,EE87811,GAIN
3205,CSF3R,EE87811,GAIN
3206,CSGALNACT1,EE87811,GAIN
3207,CSGALNACT2,EE87811,GAIN
3208,CSH1,EE87811,HETD
3209,CSH2,EE87811,HETD
3210,CSHL1,EE87811,HETD
3211,CSKMT,EE87811,HETD
3212,CSMD1,EE87811,HETD
3213,CSMD2,EE87811,GAIN
3214,CSN1S1,EE87811,GAIN
3215,CSN2,EE87811,GAIN
3216,CSN3,EE87811,GAIN
3217,CSNK1A1,EE87811,GAIN
3218,CSNK1A1L,EE87811,HETD
3219,CSNK1D,EE87811,GAIN
3220,CSNK1E,EE87811,GAIN
3221,CSNK1G1,EE87811,GAIN
3222,CSNK1G2,EE87811,GAIN
3223,CSNK2A1,EE87811,HETD
3224,CSNK2A2,EE87811,HETD
3225,CSNK2A3,EE87811,GAIN
3226,CSNK2B,EE87811,GAIN
3227,CSPG4,EE87811,GAIN
3228,CSPG5,EE87811,GAIN
3229,CSPP1,EE87811,GAIN
3230,CSRNP1,EE87811,GAIN
3231,CSRNP2,EE87811,GAIN
3232,CSRNP3,EE87811,HETD
3233,CSRP1,EE87811,HETD
3234,CSRP2,EE87811,GAIN
3235,CSRP3,EE87811,GAIN
3236,CST11,EE87811,GAIN
3237,CST8,EE87811,GAIN
3238,CST9,EE87811,GAIN
3239,CST9L,EE87811,GAIN
3240,CSTA,EE87811,GAIN
3241,CSTB,EE87811,GAIN
3242,CSTF2,EE87811,GAIN
3243,CSTF2T,EE87811,GAIN
3244,CSTF3,EE87811,GAIN
3245,CSTL1,EE87811,GAIN
3246,CSTPP1,EE87811,GAIN
3247,CT45A1,EE87811,HETD
3248,CT45A2,EE87811,HETD
3249,CT45A3,EE87811,HETD
3250,CT45A5,EE87811,HETD
3251,CT45A6,EE87811,HETD
3252,CT47A1,EE87811,HETD
3253,CT47A10,EE87811,HETD
3254,CT47A11,EE87811,HETD
3255,CT47A12,EE87811,HETD
3256,CT47A2,EE87811,HETD
3257,CT47A3,EE87811,HETD
3258,CT47A4,EE87811,HETD
3259,CT47A5,EE87811,HETD
3260,CT47A6,EE87811,HETD
3261,CT47A7,EE87811,HETD
3262,CT47A8,EE87811,HETD
3263,CT47A9,EE87811,HETD
3264,CT47B1,EE87811,HETD
3265,CT55,EE87811,HETD
3266,CT83,EE87811,GAIN
3267,CTAG1A,EE87811,HETD
3268,CTAG1B,EE87811,HETD
3269,CTAG2,EE87811,HETD
3270,CTAGE1,EE87811,GAIN
3271,CTAGE15,EE87811,GAIN
3272,CTAGE4,EE87811,GAIN
3273,CTAGE6,EE87811,GAIN
3274,CTBP1,EE87811,GAIN
3275,CTBP2,EE87811,GAIN
3276,CTBS,EE87811,GAIN
3277,CTC1,EE87811,GAIN
3278,CTCF,EE87811,GAIN
3279,CTCFL,EE87811,HETD
3280,CTDNEP1,EE87811,GAIN
3281,CTDP1,EE87811,GAIN
3282,CTDSP1,EE87811,HETD
3283,CTDSP2,EE87811,HETD
3284,CTDSPL,EE87811,HETD
3285,CTDSPL2,EE87811,GAIN
3286,CTF1,EE87811,GAIN
3287,CTH,EE87811,GAIN
3288,CTIF,EE87811,GAIN
3289,CTLA4,EE87811,HETD
3290,CTNNA1,EE87811,GAIN
3291,CTNNA2,EE87811,GAIN
3292,CTNNA3,EE87811,GAIN
3293,CTNNAL1,EE87811,GAIN
3294,CTNNB1,EE87811,GAIN
3295,CTNNBIP1,EE87811,GAIN
3296,CTNNBL1,EE87811,HETD
3297,CTNND1,EE87811,HETD
3298,CTNND2,EE87811,GAIN
3299,CTNS,EE87811,GAIN
3300,CTPS1,EE87811,GAIN
3301,CTPS2,EE87811,GAIN
3302,CTR9,EE87811,GAIN
3303,CTRB1,EE87811,GAIN
3304,CTRC,EE87811,GAIN
3305,CTSA,EE87811,GAIN
3306,CTSC,EE87811,GAIN
3307,CTSD,EE87811,GAIN
3308,CTSF,EE87811,GAIN
3309,CTSG,EE87811,GAIN
3310,CTSH,EE87811,GAIN
3311,CTSK,EE87811,GAIN
3312,CTSL,EE87811,GAIN
3313,CTSO,EE87811,GAIN
3314,CTSV,EE87811,GAIN
3315,CTSZ,EE87811,HETD
3316,CTTN,EE87811,GAIN
3317,CTTNBP2,EE87811,GAIN
3318,CTTNBP2NL,EE87811,GAIN
3319,CTU1,EE87811,GAIN
3320,CTU2,EE87811,GAIN
3321,CTXN1,EE87811,GAIN
3322,CTXND1,EE87811,GAIN
3323,CUBN,EE87811,GAIN
3324,CUEDC2,EE87811,GAIN
3325,CUL5,EE87811,GAIN
3326,CUL7,EE87811,GAIN
3327,CUL9,EE87811,GAIN
3328,CUTA,EE87811,GAIN
3329,CUTC,EE87811,GAIN
3330,CUX1,EE87811,GAIN
3331,CUX2,EE87811,GAIN
3332,CUZD1,EE87811,GAIN
3333,CWC15,EE87811,GAIN
3334,CWC22,EE87811,HETD
3335,CWC25,EE87811,GAIN
3336,CWC27,EE87811,GAIN
3337,CWF19L1,EE87811,GAIN
3338,CWF19L2,EE87811,GAIN
3339,CWH43,EE87811,GAIN
3340,CX3CL1,EE87811,HETD
3341,CX3CR1,EE87811,GAIN
3342,CXADR,EE87811,GAIN
3343,CXCL1,EE87811,GAIN
3344,CXCL10,EE87811,GAIN
3345,CXCL11,EE87811,GAIN
3346,CXCL12,EE87811,GAIN
3347,CXCL13,EE87811,GAIN
3348,CXCL14,EE87811,HETD
3349,CXCL16,EE87811,GAIN
3350,CXCL17,EE87811,GAIN
3351,CXCL2,EE87811,GAIN
3352,CXCL3,EE87811,GAIN
3353,CXCL5,EE87811,GAIN
3354,CXCL6,EE87811,GAIN
3355,CXCL8,EE87811,GAIN
3356,CXCL9,EE87811,GAIN
3357,CXCR1,EE87811,HETD
3358,CXCR2,EE87811,HETD
3359,CXCR3,EE87811,GAIN
3360,CXCR4,EE87811,GAIN
3361,CXCR5,EE87811,GAIN
3362,CXCR6,EE87811,GAIN
3363,CXXC1,EE87811,GAIN
3364,CXXC4,EE87811,GAIN
3365,CXXC5,EE87811,GAIN
3366,CXorf38,EE87811,GAIN
3367,CXorf51A,EE87811,GAIN
3368,CXorf58,EE87811,GAIN
3369,CXorf66,EE87811,GAIN
3370,CYB561,EE87811,HETD
3371,CYB561A3,EE87811,HETD
3372,CYB561D1,EE87811,GAIN
3373,CYB561D2,EE87811,GAIN
3374,CYB5A,EE87811,GAIN
3375,CYB5B,EE87811,GAIN
3376,CYB5D1,EE87811,GAIN
3377,CYB5D2,EE87811,GAIN
3378,CYB5R1,EE87811,HETD
3379,CYB5R3,EE87811,GAIN
3380,CYB5R4,EE87811,GAIN
3381,CYB5RL,EE87811,GAIN
3382,CYBA,EE87811,GAIN
3383,CYBB,EE87811,HETD
3384,CYBC1,EE87811,GAIN
3385,CYBRD1,EE87811,HETD
3386,CYC1,EE87811,GAIN
3387,CYCS,EE87811,GAIN
3388,CYFIP1,EE87811,GAIN
3389,CYFIP2,EE87811,HETD
3390,CYGB,EE87811,GAIN
3391,CYLD,EE87811,GAIN
3392,CYP11A1,EE87811,GAIN
3393,CYP11B1,EE87811,GAIN
3394,CYP11B2,EE87811,GAIN
3395,CYP17A1,EE87811,GAIN
3396,CYP19A1,EE87811,GAIN
3397,CYP1A1,EE87811,GAIN
3398,CYP1A2,EE87811,GAIN
3399,CYP1B1,EE87811,GAIN
3400,CYP20A1,EE87811,HETD
3401,CYP21A2,EE87811,GAIN
3402,CYP24A1,EE87811,GAIN
3403,CYP26A1,EE87811,GAIN
3404,CYP26B1,EE87811,GAIN
3405,CYP27A1,EE87811,HETD
3406,CYP27B1,EE87811,HETD
3407,CYP27C1,EE87811,GAIN
3408,CYP2A13,EE87811,GAIN
3409,CYP2A6,EE87811,GAIN
3410,CYP2A7,EE87811,GAIN
3411,CYP2B6,EE87811,GAIN
3412,CYP2C18,EE87811,GAIN
3413,CYP2C19,EE87811,GAIN
3414,CYP2C8,EE87811,GAIN
3415,CYP2C9,EE87811,GAIN
3416,CYP2D6,EE87811,GAIN
3417,CYP2D7,EE87811,GAIN
3418,CYP2E1,EE87811,GAIN
3419,CYP2F1,EE87811,GAIN
3420,CYP2U1,EE87811,GAIN
3421,CYP2W1,EE87811,HETD
3422,CYP3A4,EE87811,GAIN
3423,CYP3A5,EE87811,GAIN
3424,CYP3A7,EE87811,GAIN
3425,CYP46A1,EE87811,GAIN
3426,CYP4A11,EE87811,GAIN
3427,CYP4F22,EE87811,GAIN
3428,CYP4F3,EE87811,GAIN
3429,CYP4V2,EE87811,HETD
3430,CYP4X1,EE87811,GAIN
3431,CYP4Z1,EE87811,GAIN
3432,CYP51A1,EE87811,HETD
3433,CYP7A1,EE87811,HETD
3434,CYP7B1,EE87811,GAIN
3435,CYP8B1,EE87811,GAIN
3436,CYREN,EE87811,HETD
3437,CYRIA,EE87811,GAIN
3438,CYRIB,EE87811,GAIN
3439,CYSLTR1,EE87811,GAIN
3440,CYSLTR2,EE87811,GAIN
3441,CYSRT1,EE87811,GAIN
3442,CYSTM1,EE87811,GAIN
3443,CYTH1,EE87811,GAIN
3444,CYTH2,EE87811,GAIN
3445,CYTH3,EE87811,GAIN
3446,CYTH4,EE87811,HETD
3447,CYTIP,EE87811,HETD
3448,CYTL1,EE87811,GAIN
3449,CYYR1,EE87811,GAIN
3450,CZIB,EE87811,GAIN
3451,D2HGDH,EE87811,HETD
3452,DAAM1,EE87811,HETD
3453,DAAM2,EE87811,GAIN
3454,DAB2,EE87811,GAIN
3455,DAB2IP,EE87811,GAIN
3456,DACH1,EE87811,GAIN
3457,DACT1,EE87811,HETD
3458,DACT2,EE87811,HETD
3459,DACT3,EE87811,GAIN
3460,DAD1,EE87811,GAIN
3461,DAG1,EE87811,HETD
3462,DAGLA,EE87811,HETD
3463,DAGLB,EE87811,GAIN
3464,DALRD3,EE87811,HETD
3465,DAND5,EE87811,GAIN
3466,DAO,EE87811,GAIN
3467,DAOA,EE87811,GAIN
3468,DAP3,EE87811,GAIN
3469,DAPK1,EE87811,GAIN
3470,DAPK2,EE87811,HETD
3471,DAPK3,EE87811,GAIN
3472,DAPP1,EE87811,GAIN
3473,DARS1,EE87811,HETD
3474,DARS2,EE87811,HETD
3475,DAW1,EE87811,HETD
3476,DAXX,EE87811,GAIN
3477,DAZ1,EE87811,GAIN
3478,DAZ2,EE87811,GAIN
3479,DAZAP1,EE87811,GAIN
3480,DAZAP2,EE87811,GAIN
3481,DAZL,EE87811,GAIN
3482,DBF4,EE87811,GAIN
3483,DBF4B,EE87811,GAIN
3484,DBH,EE87811,GAIN
3485,DBI,EE87811,GAIN
3486,DBN1,EE87811,HETD
3487,DBNDD1,EE87811,GAIN
3488,DBNDD2,EE87811,GAIN
3489,DBNL,EE87811,GAIN
3490,DBP,EE87811,GAIN
3491,DBT,EE87811,GAIN
3492,DBX2,EE87811,GAIN
3493,DCAF1,EE87811,GAIN
3494,DCAF10,EE87811,HETD
3495,DCAF11,EE87811,GAIN
3496,DCAF12,EE87811,GAIN
3497,DCAF12L1,EE87811,GAIN
3498,DCAF12L2,EE87811,GAIN
3499,DCAF13,EE87811,GAIN
3500,DCAF15,EE87811,GAIN
3501,DCAF16,EE87811,GAIN
3502,DCAF17,EE87811,HETD
3503,DCAF4,EE87811,GAIN
3504,DCAF4L1,EE87811,GAIN
3505,DCAF4L2,EE87811,GAIN
3506,DCAF5,EE87811,GAIN
3507,DCAF6,EE87811,HETD
3508,DCAF7,EE87811,HETD
3509,DCAF8,EE87811,HETD
3510,DCAF8L1,EE87811,GAIN
3511,DCAF8L2,EE87811,GAIN
3512,DCAKD,EE87811,GAIN
3513,DCANP1,EE87811,HETD
3514,DCBLD1,EE87811,GAIN
3515,DCBLD2,EE87811,GAIN
3516,DCC,EE87811,GAIN
3517,DCD,EE87811,GAIN
3518,DCDC1,EE87811,GAIN
3519,DCDC2,EE87811,GAIN
3520,DCHS1,EE87811,GAIN
3521,DCHS2,EE87811,HETD
3522,DCLK1,EE87811,GAIN
3523,DCLK2,EE87811,GAIN
3524,DCLK3,EE87811,GAIN
3525,DCLRE1A,EE87811,GAIN
3526,DCLRE1B,EE87811,GAIN
3527,DCLRE1C,EE87811,GAIN
3528,DCN,EE87811,GAIN
3529,DCP1A,EE87811,GAIN
3530,DCP1B,EE87811,GAIN
3531,DCP2,EE87811,GAIN
3532,DCPS,EE87811,GAIN
3533,DCST1,EE87811,GAIN
3534,DCST2,EE87811,GAIN
3535,DCSTAMP,EE87811,GAIN
3536,DCT,EE87811,GAIN
3537,DCTN2,EE87811,HETD
3538,DCTN3,EE87811,GAIN
3539,DCTN5,EE87811,GAIN
3540,DCTN6,EE87811,GAIN
3541,DCTPP1,EE87811,GAIN
3542,DCUN1D1,EE87811,HETD
3543,DCUN1D2,EE87811,GAIN
3544,DCUN1D3,EE87811,GAIN
3545,DCUN1D4,EE87811,GAIN
3546,DCUN1D5,EE87811,GAIN
3547,DCX,EE87811,GAIN
3548,DCXR,EE87811,GAIN
3549,DDA1,EE87811,GAIN
3550,DDAH1,EE87811,GAIN
3551,DDAH2,EE87811,GAIN
3552,DDB2,EE87811,GAIN
3553,DDC,EE87811,GAIN
3554,DDHD1,EE87811,GAIN
3555,DDHD2,EE87811,GAIN
3556,DDI1,EE87811,GAIN
3557,DDI2,EE87811,GAIN
3558,DDIAS,EE87811,GAIN
3559,DDIT3,EE87811,HETD
3560,DDIT4,EE87811,GAIN
3561,DDIT4L,EE87811,GAIN
3562,DDN,EE87811,GAIN
3563,DDOST,EE87811,GAIN
3564,DDR1,EE87811,GAIN
3565,DDR2,EE87811,HETD
3566,DDRGK1,EE87811,GAIN
3567,DDT,EE87811,GAIN
3568,DDX1,EE87811,GAIN
