sample,region-set,Dip_area,Dip_depth
EE87928,SAEC_hg38,0.44,-0.96
EE88031,prostate_cluster2483_hg38,1.16,1.89
EE88031,hepatocyte_all_hg38,-0.35,2.29
EE88031,colon_cluster507_hg38,-0.25,1.87
EE88031,A549_hg38,-0.09,1.47
EE88031,panc_epithel_cluster1974_hg38,-0.16,0.8
EE88031,HPF_lung_fibroblast_cluster1737_hg38,-0.01,2.33
EE88031,melano_SOX_clusters1863_2205_hg38,-0.75,3.3
EE88031,HeLa_cluster1777_hg38,-2.07,2.83
EE88031,panc_adenoca_cluster1261_hg38,-0.96,1.45
EE88031,mammary_epithel_cluster2438_hg38,-1.18,1.3
EE88031,hematopoietic_specific_liquorice_hg38,0.18,0.69
EE88031,skeletal_muscle_cluster1518_hg38,0.39,1.78
EE88031,SAEC_hg38,-0.9,1.06
EE87848,prostate_cluster2483_hg38,-0.98,0.87
EE87848,hepatocyte_all_hg38,1.75,-0.35
EE87848,colon_cluster507_hg38,0.2,0.53
EE87848,A549_hg38,0.24,0.02
EE87848,panc_epithel_cluster1974_hg38,-1.31,1.16
EE87848,HPF_lung_fibroblast_cluster1737_hg38,-0.15,0.6
EE87848,melano_SOX_clusters1863_2205_hg38,-1.09,-0.08
EE87848,HeLa_cluster1777_hg38,1.35,-0.81
EE87848,panc_adenoca_cluster1261_hg38,0.22,0.08
EE87848,mammary_epithel_cluster2438_hg38,0.92,-2.04
EE87848,hematopoietic_specific_liquorice_hg38,2.02,-0.36
EE87848,skeletal_muscle_cluster1518_hg38,0.21,-0.17
EE87848,SAEC_hg38,0.3,-2.74
EE88187,prostate_cluster2483_hg38,-1.38,0.45
EE88187,hepatocyte_all_hg38,0.65,1.27
EE88187,colon_cluster507_hg38,0.45,-1.82
EE88187,A549_hg38,0.33,1.65
EE88187,panc_epithel_cluster1974_hg38,0.52,0.89
EE88187,HPF_lung_fibroblast_cluster1737_hg38,0.58,-0.72
EE88187,melano_SOX_clusters1863_2205_hg38,0.28,0.38
EE88187,HeLa_cluster1777_hg38,0.74,-1.44
EE88187,panc_adenoca_cluster1261_hg38,1.22,1.31
EE88187,mammary_epithel_cluster2438_hg38,0.23,-0.46
EE88187,hematopoietic_specific_liquorice_hg38,2.6,-0.15
EE88187,skeletal_muscle_cluster1518_hg38,-1.96,1.12
EE88187,SAEC_hg38,1.66,0.82
EE87961,prostate_cluster2483_hg38,0.29,-0.43
EE87961,hepatocyte_all_hg38,0.7,0.78
EE87961,colon_cluster507_hg38,0.35,-0.43
EE87961,A549_hg38,0.49,-0.14
EE87961,panc_epithel_cluster1974_hg38,-2.29,0.11
EE87961,HPF_lung_fibroblast_cluster1737_hg38,0.54,0.25
EE87961,melano_SOX_clusters1863_2205_hg38,-0.26,-0.53
EE87961,HeLa_cluster1777_hg38,-0.54,0.8
EE87961,panc_adenoca_cluster1261_hg38,0.88,-0.96
EE87961,mammary_epithel_cluster2438_hg38,-1.02,-0.3
EE87961,hematopoietic_specific_liquorice_hg38,-1.75,2.72
EE87961,skeletal_muscle_cluster1518_hg38,0.15,0.16
EE87961,SAEC_hg38,-0.28,0.59
EE88289,prostate_cluster2483_hg38,-0.58,0.5
EE88289,hepatocyte_all_hg38,-0.41,1.39
EE88289,colon_cluster507_hg38,0.14,-1.56
EE88289,A549_hg38,0.09,-0.32
EE88289,panc_epithel_cluster1974_hg38,-0.43,0.71
EE88289,HPF_lung_fibroblast_cluster1737_hg38,-0.08,-0.13
EE88289,melano_SOX_clusters1863_2205_hg38,-0.51,-1.28
EE88289,HeLa_cluster1777_hg38,1.63,-2.44
EE88289,panc_adenoca_cluster1261_hg38,-0.32,0.62
EE88289,mammary_epithel_cluster2438_hg38,0.13,-1.01
EE88289,hematopoietic_specific_liquorice_hg38,0.3,-1.19
EE88289,skeletal_muscle_cluster1518_hg38,-0.44,0.04
EE88289,SAEC_hg38,-0.12,-0.81
EE87863,prostate_cluster2483_hg38,-0.3,1.28
EE87863,hepatocyte_all_hg38,-4.9,1.8
EE87863,colon_cluster507_hg38,-2.74,1.63
EE87863,A549_hg38,-1.9,2.27
EE87863,panc_epithel_cluster1974_hg38,-2.33,1.74
EE87863,HPF_lung_fibroblast_cluster1737_hg38,-0.45,0.82
EE87863,melano_SOX_clusters1863_2205_hg38,0.86,0.65
EE87863,HeLa_cluster1777_hg38,-0.51,2.5
EE87863,panc_adenoca_cluster1261_hg38,-0.79,-0.85
EE87863,mammary_epithel_cluster2438_hg38,-0.79,1.07
EE87863,hematopoietic_specific_liquorice_hg38,0.67,-1.62
EE87863,skeletal_muscle_cluster1518_hg38,-0.79,-0.42
EE87863,SAEC_hg38,-0.59,-0.49
EE87836,prostate_cluster2483_hg38,2.55,-0.83
EE87836,hepatocyte_all_hg38,1.26,-0.7
EE87836,colon_cluster507_hg38,1.32,-3.31
EE87836,A549_hg38,1.18,-1.92
EE87836,panc_epithel_cluster1974_hg38,2.67,-0.92
EE87836,HPF_lung_fibroblast_cluster1737_hg38,1.64,0.62
EE87836,melano_SOX_clusters1863_2205_hg38,-0.26,-2.9
EE87836,HeLa_cluster1777_hg38,0.81,-4.15
EE87836,panc_adenoca_cluster1261_hg38,2.51,-0.56
EE87836,mammary_epithel_cluster2438_hg38,-3.78,0.46
EE87836,hematopoietic_specific_liquorice_hg38,5.04,-28.17
EE87836,skeletal_muscle_cluster1518_hg38,1.52,-0.85
EE87836,SAEC_hg38,0.05,0.42
EE87984,prostate_cluster2483_hg38,0.09,-0.73
EE87984,hepatocyte_all_hg38,1.89,-0.79
EE87984,colon_cluster507_hg38,-0.45,-0.23
EE87984,A549_hg38,-0.04,-0.2
EE87984,panc_epithel_cluster1974_hg38,0.66,-0.75
EE87984,HPF_lung_fibroblast_cluster1737_hg38,-1.69,0.2
EE87984,melano_SOX_clusters1863_2205_hg38,0.03,-0.23
EE87984,HeLa_cluster1777_hg38,-0.99,-0.17
EE87984,panc_adenoca_cluster1261_hg38,0.82,-1.62
EE87984,mammary_epithel_cluster2438_hg38,-0.19,0.67
EE87984,hematopoietic_specific_liquorice_hg38,0.9,-0.34
EE87984,skeletal_muscle_cluster1518_hg38,1.29,1.93
EE87984,SAEC_hg38,0.14,1.5
EE87813,prostate_cluster2483_hg38,-1.1,-0.24
EE87813,hepatocyte_all_hg38,0.15,0.02
EE87813,colon_cluster507_hg38,0.68,-1.42
EE87813,A549_hg38,1.47,-1.13
EE87813,panc_epithel_cluster1974_hg38,-1.08,-0.26
EE87813,HPF_lung_fibroblast_cluster1737_hg38,-0.45,-0.15
EE87813,melano_SOX_clusters1863_2205_hg38,0.48,-1.66
EE87813,HeLa_cluster1777_hg38,1.41,-1.04
EE87813,panc_adenoca_cluster1261_hg38,0.81,0.2
EE87813,mammary_epithel_cluster2438_hg38,-0.21,-0.93
EE87813,hematopoietic_specific_liquorice_hg38,1.23,-1.99
EE87813,skeletal_muscle_cluster1518_hg38,1.09,-0.58
EE87813,SAEC_hg38,0.13,-0.77
EE88066,prostate_cluster2483_hg38,-2.17,1.68
EE88066,hepatocyte_all_hg38,-1.29,0.98
EE88066,colon_cluster507_hg38,-0.35,0.49
EE88066,A549_hg38,-0.39,0.59
EE88066,panc_epithel_cluster1974_hg38,0.61,0.12
EE88066,HPF_lung_fibroblast_cluster1737_hg38,-1.44,0.04
EE88066,melano_SOX_clusters1863_2205_hg38,-1.69,2.47
EE88066,HeLa_cluster1777_hg38,-0.52,0.8
EE88066,panc_adenoca_cluster1261_hg38,-1.16,-1.82
EE88066,mammary_epithel_cluster2438_hg38,0.63,-0.78
EE88066,hematopoietic_specific_liquorice_hg38,-0.67,0.62
EE88066,skeletal_muscle_cluster1518_hg38,0.82,-1.12
EE88066,SAEC_hg38,-0.67,0.47
EE88201,prostate_cluster2483_hg38,-0.31,-0.26
EE88201,hepatocyte_all_hg38,1.54,-1.05
EE88201,colon_cluster507_hg38,-0.51,1.5
EE88201,A549_hg38,1.21,0.26
EE88201,panc_epithel_cluster1974_hg38,-2.75,0.39
EE88201,HPF_lung_fibroblast_cluster1737_hg38,-1.2,0.11
EE88201,melano_SOX_clusters1863_2205_hg38,2.61,0.12
EE88201,HeLa_cluster1777_hg38,0.25,0.34
EE88201,panc_adenoca_cluster1261_hg38,0.16,-0.27
EE88201,mammary_epithel_cluster2438_hg38,0.09,-0.22
EE88201,hematopoietic_specific_liquorice_hg38,1.04,-0.31
EE88201,skeletal_muscle_cluster1518_hg38,-0.41,-2.58
EE88201,SAEC_hg38,-1.2,2.66
EE88320,prostate_cluster2483_hg38,-1,1.23
EE88320,hepatocyte_all_hg38,-2.64,0.44
EE88320,colon_cluster507_hg38,-0.53,0.86
EE88320,A549_hg38,-1.99,1.29
EE88320,panc_epithel_cluster1974_hg38,0.77,-0.99
EE88320,HPF_lung_fibroblast_cluster1737_hg38,-0.81,0.29
EE88320,melano_SOX_clusters1863_2205_hg38,-1.91,0.84
EE88320,HeLa_cluster1777_hg38,-0.96,-0.32
EE88320,panc_adenoca_cluster1261_hg38,-0.53,1.24
EE88320,mammary_epithel_cluster2438_hg38,-0.48,0.17
EE88320,hematopoietic_specific_liquorice_hg38,1.25,0.02
EE88320,skeletal_muscle_cluster1518_hg38,-1.52,-0.22
EE88320,SAEC_hg38,0.21,1.69
EE87831,prostate_cluster2483_hg38,-1.02,-0.16
EE87831,hepatocyte_all_hg38,-1.63,-0.29
EE87831,colon_cluster507_hg38,0.11,0.63
EE87831,A549_hg38,0.82,-0.88
EE87831,panc_epithel_cluster1974_hg38,-1.7,0.6
EE87831,HPF_lung_fibroblast_cluster1737_hg38,-0.72,-0.2
EE87831,melano_SOX_clusters1863_2205_hg38,-0.65,-0.16
EE87831,HeLa_cluster1777_hg38,-0.45,-0.64
EE87831,panc_adenoca_cluster1261_hg38,-0.45,1.52
EE87831,mammary_epithel_cluster2438_hg38,0.81,-0.93
EE87831,hematopoietic_specific_liquorice_hg38,-0.57,-0.04
EE87831,skeletal_muscle_cluster1518_hg38,0.01,-0.16
EE87831,SAEC_hg38,0.15,-0.22
EE88284,prostate_cluster2483_hg38,-1.2,0.03
EE88284,hepatocyte_all_hg38,0.48,-0.2
EE88284,colon_cluster507_hg38,0.7,-0.96
EE88284,A549_hg38,1.1,-1.54
EE88284,panc_epithel_cluster1974_hg38,-1.28,0.14
EE88284,HPF_lung_fibroblast_cluster1737_hg38,1.15,-0.27
EE88284,melano_SOX_clusters1863_2205_hg38,-0.72,-2.91
EE88284,HeLa_cluster1777_hg38,-0.33,-1.03
EE88284,panc_adenoca_cluster1261_hg38,0.38,0.67
EE88284,mammary_epithel_cluster2438_hg38,1.59,-0.48
EE88284,hematopoietic_specific_liquorice_hg38,2.74,-2.08
EE88284,skeletal_muscle_cluster1518_hg38,0.5,-2.01
EE88284,SAEC_hg38,0.35,0.73
EE88279,prostate_cluster2483_hg38,-0.65,1.04
EE88279,hepatocyte_all_hg38,-0.45,1.13
EE88279,colon_cluster507_hg38,0.11,-0.97
EE88279,A549_hg38,-1.66,0.26
EE88279,panc_epithel_cluster1974_hg38,-2.62,-0.68
EE88279,HPF_lung_fibroblast_cluster1737_hg38,0.17,-0.12
EE88279,melano_SOX_clusters1863_2205_hg38,-0.53,1.29
EE88279,HeLa_cluster1777_hg38,-1.67,1.94
EE88279,panc_adenoca_cluster1261_hg38,-0.66,-0.24
EE88279,mammary_epithel_cluster2438_hg38,-0.95,0.94
EE88279,hematopoietic_specific_liquorice_hg38,0.22,-1.13
EE88279,skeletal_muscle_cluster1518_hg38,1.61,-1.48
EE88279,SAEC_hg38,-2.83,-0.21
EE88139,prostate_cluster2483_hg38,0.5,-1.37
EE88139,hepatocyte_all_hg38,0.12,0.26
EE88139,colon_cluster507_hg38,0.81,-0.57
EE88139,A549_hg38,0,0.5
EE88139,panc_epithel_cluster1974_hg38,-1.67,0.64
EE88139,HPF_lung_fibroblast_cluster1737_hg38,-0.3,-0.54
EE88139,melano_SOX_clusters1863_2205_hg38,1.48,0.21
EE88139,HeLa_cluster1777_hg38,0.27,-0.28
EE88139,panc_adenoca_cluster1261_hg38,-0.65,-0.72
EE88139,mammary_epithel_cluster2438_hg38,1.11,-1.53
EE88139,hematopoietic_specific_liquorice_hg38,0.25,0.23
EE88139,skeletal_muscle_cluster1518_hg38,-0.9,0.14
EE88139,SAEC_hg38,0.53,-0.26
EE88121,prostate_cluster2483_hg38,2.21,-1.43
EE88121,hepatocyte_all_hg38,-0.48,-0.41
EE88121,colon_cluster507_hg38,-1.96,-0.77
EE88121,A549_hg38,-0.52,1.34
EE88121,panc_epithel_cluster1974_hg38,2.72,-2.06
EE88121,HPF_lung_fibroblast_cluster1737_hg38,1.18,-2.2
EE88121,melano_SOX_clusters1863_2205_hg38,-0.35,-0.4
EE88121,HeLa_cluster1777_hg38,-1.61,-0.89
EE88121,panc_adenoca_cluster1261_hg38,-1.48,-0.42
EE88121,mammary_epithel_cluster2438_hg38,-1.13,2.22
EE88121,hematopoietic_specific_liquorice_hg38,-1.75,0.1
EE88121,skeletal_muscle_cluster1518_hg38,1.97,-1.85
EE88121,SAEC_hg38,-0.17,-0.08
EE88005,prostate_cluster2483_hg38,0.58,-0.45
EE88005,hepatocyte_all_hg38,-0.54,0.66
EE88005,colon_cluster507_hg38,-1.63,1.71
EE88005,A549_hg38,0.24,0.78
EE88005,panc_epithel_cluster1974_hg38,-0.57,-0.81
EE88005,HPF_lung_fibroblast_cluster1737_hg38,0.02,-0.08
EE88005,melano_SOX_clusters1863_2205_hg38,-0.58,0.24
EE88005,HeLa_cluster1777_hg38,-1.22,0.63
EE88005,panc_adenoca_cluster1261_hg38,1.6,-0.39
EE88005,mammary_epithel_cluster2438_hg38,-0.75,-0.26
EE88005,hematopoietic_specific_liquorice_hg38,1.09,-1.59
EE88005,skeletal_muscle_cluster1518_hg38,-0.33,0.9
EE88005,SAEC_hg38,-0.09,0.82
EE87926,prostate_cluster2483_hg38,-0.67,-0.84
EE87926,hepatocyte_all_hg38,-0.18,-0.67
EE87926,colon_cluster507_hg38,-1.62,1.75
EE87926,A549_hg38,1.24,0.36
EE87926,panc_epithel_cluster1974_hg38,-0.33,1
EE87926,HPF_lung_fibroblast_cluster1737_hg38,-0.66,0.8
EE87926,melano_SOX_clusters1863_2205_hg38,0.47,0.79
EE87926,HeLa_cluster1777_hg38,-0.52,0.25
EE87926,panc_adenoca_cluster1261_hg38,-0.85,0.24
EE87926,mammary_epithel_cluster2438_hg38,-0.26,-0.27
EE87926,hematopoietic_specific_liquorice_hg38,1.69,-2.29
EE87926,skeletal_muscle_cluster1518_hg38,-0.17,-1.52
EE87926,SAEC_hg38,-0.19,0.26
EE88048,prostate_cluster2483_hg38,1.1,0.29
EE88048,hepatocyte_all_hg38,-0.09,-0.06
EE88048,colon_cluster507_hg38,-0.28,0.94
EE88048,A549_hg38,-0.24,1.03
EE88048,panc_epithel_cluster1974_hg38,-1.16,1.17
EE88048,HPF_lung_fibroblast_cluster1737_hg38,-0.2,1.31
EE88048,melano_SOX_clusters1863_2205_hg38,1.45,0.57
EE88048,HeLa_cluster1777_hg38,-0.24,0.67
EE88048,panc_adenoca_cluster1261_hg38,0.57,-0.42
EE88048,mammary_epithel_cluster2438_hg38,0.01,0.76
EE88048,hematopoietic_specific_liquorice_hg38,1.23,-0.16
EE88048,skeletal_muscle_cluster1518_hg38,-0.84,-0.27
EE88048,SAEC_hg38,0.7,0.67
EE88270,prostate_cluster2483_hg38,0.9,-0.3
EE88270,hepatocyte_all_hg38,0.68,-0.21
EE88270,colon_cluster507_hg38,0.03,0.23
EE88270,A549_hg38,0.15,0.78
EE88270,panc_epithel_cluster1974_hg38,0.25,0.03
EE88270,HPF_lung_fibroblast_cluster1737_hg38,0.08,-0.21
EE88270,melano_SOX_clusters1863_2205_hg38,-0.69,0.09
EE88270,HeLa_cluster1777_hg38,-0.59,0.03
EE88270,panc_adenoca_cluster1261_hg38,-0.91,0.57
EE88270,mammary_epithel_cluster2438_hg38,-0.32,-0.26
EE88270,hematopoietic_specific_liquorice_hg38,1.53,0.01
EE88270,skeletal_muscle_cluster1518_hg38,0.86,-0.1
EE88270,SAEC_hg38,1.05,-0.64
EE88096,prostate_cluster2483_hg38,-1.13,-0.48
EE88096,hepatocyte_all_hg38,-1.15,1.75
EE88096,colon_cluster507_hg38,-0.41,0.21
EE88096,A549_hg38,0.48,-1.2
EE88096,panc_epithel_cluster1974_hg38,-0.44,-0.18
EE88096,HPF_lung_fibroblast_cluster1737_hg38,0.25,0.16
EE88096,melano_SOX_clusters1863_2205_hg38,-0.78,-0.18
EE88096,HeLa_cluster1777_hg38,-0.75,-1.6
EE88096,panc_adenoca_cluster1261_hg38,-0.65,0.15
EE88096,mammary_epithel_cluster2438_hg38,-0.85,0.94
EE88096,hematopoietic_specific_liquorice_hg38,0.31,-0.3
EE88096,skeletal_muscle_cluster1518_hg38,-1.07,1.88
EE88096,SAEC_hg38,0.4,0.54
EE87949,prostate_cluster2483_hg38,-2.09,-1.5
EE87949,hepatocyte_all_hg38,2.39,-2.28
EE87949,colon_cluster507_hg38,0.95,-2.08
EE87949,A549_hg38,0.73,-0.06
EE87949,panc_epithel_cluster1974_hg38,0.69,-0.33
EE87949,HPF_lung_fibroblast_cluster1737_hg38,1.34,-0.61
EE87949,melano_SOX_clusters1863_2205_hg38,0.16,-1.43
EE87949,HeLa_cluster1777_hg38,0.66,-0.68
EE87949,panc_adenoca_cluster1261_hg38,1.98,-1.72
EE87949,mammary_epithel_cluster2438_hg38,1.24,-0.32
EE87949,hematopoietic_specific_liquorice_hg38,1.16,-0.02
EE87949,skeletal_muscle_cluster1518_hg38,-0.98,-1.73
EE87949,SAEC_hg38,0.56,-0.85
EE88272,prostate_cluster2483_hg38,-0.64,0.08
EE88272,hepatocyte_all_hg38,1.42,-0.95
EE88272,colon_cluster507_hg38,2.41,-0.85
EE88272,A549_hg38,-0.31,-0.67
EE88272,panc_epithel_cluster1974_hg38,1.81,-2.7
EE88272,HPF_lung_fibroblast_cluster1737_hg38,0.57,-2.36
EE88272,melano_SOX_clusters1863_2205_hg38,-0.57,0.77
EE88272,HeLa_cluster1777_hg38,1.34,-2.85
EE88272,panc_adenoca_cluster1261_hg38,0.93,-0.83
EE88272,mammary_epithel_cluster2438_hg38,-0.01,-0.88
EE88272,hematopoietic_specific_liquorice_hg38,2.55,-1.33
EE88272,skeletal_muscle_cluster1518_hg38,1.23,-0.21
EE88272,SAEC_hg38,1.12,0.57
EE88064,prostate_cluster2483_hg38,-1.45,0.03
EE88064,hepatocyte_all_hg38,0.25,0.79
EE88064,colon_cluster507_hg38,0.78,-0.23
EE88064,A549_hg38,0.03,0.06
EE88064,panc_epithel_cluster1974_hg38,-1.24,-0.1
EE88064,HPF_lung_fibroblast_cluster1737_hg38,-1.8,-0.29
EE88064,melano_SOX_clusters1863_2205_hg38,-0.45,0.67
EE88064,HeLa_cluster1777_hg38,-0.48,-0.29
EE88064,panc_adenoca_cluster1261_hg38,0.36,0.37
EE88064,mammary_epithel_cluster2438_hg38,0.23,-0.5
EE88064,hematopoietic_specific_liquorice_hg38,-1.6,0.31
EE88064,skeletal_muscle_cluster1518_hg38,0.94,-0.29
EE88064,SAEC_hg38,-0.3,0.56
EE87851,prostate_cluster2483_hg38,-0.64,0.98
EE87851,hepatocyte_all_hg38,1.35,-1.32
EE87851,colon_cluster507_hg38,1.5,-2.36
EE87851,A549_hg38,-0.04,-1.14
EE87851,panc_epithel_cluster1974_hg38,1.21,-0.54
EE87851,HPF_lung_fibroblast_cluster1737_hg38,0.67,0.26
EE87851,melano_SOX_clusters1863_2205_hg38,-0.33,-0.45
EE87851,HeLa_cluster1777_hg38,0.09,-0.23
EE87851,panc_adenoca_cluster1261_hg38,0.75,0.07
EE87851,mammary_epithel_cluster2438_hg38,0.1,-1.02
EE87851,hematopoietic_specific_liquorice_hg38,0.6,0.17
EE87851,skeletal_muscle_cluster1518_hg38,-0.96,0.89
EE87851,SAEC_hg38,-0.05,-0.47
EE88288,prostate_cluster2483_hg38,-0.27,2.16
EE88288,hepatocyte_all_hg38,-0.5,0.2
EE88288,colon_cluster507_hg38,2.32,-0.38
EE88288,A549_hg38,0.83,-1.11
EE88288,panc_epithel_cluster1974_hg38,-3.82,0.85
EE88288,HPF_lung_fibroblast_cluster1737_hg38,-1.11,0.99
EE88288,melano_SOX_clusters1863_2205_hg38,1.06,0.04
EE88288,HeLa_cluster1777_hg38,-2,0.44
EE88288,panc_adenoca_cluster1261_hg38,0.07,-0.26
EE88288,mammary_epithel_cluster2438_hg38,-0.86,-0.54
EE88288,hematopoietic_specific_liquorice_hg38,1.28,-0.8
EE88288,skeletal_muscle_cluster1518_hg38,-1.05,-0.61
EE88288,SAEC_hg38,0.21,-0.47
EE88128,prostate_cluster2483_hg38,0.5,-0.09
EE88128,hepatocyte_all_hg38,0.87,-0.5
EE88128,colon_cluster507_hg38,-0.03,-0.57
EE88128,A549_hg38,-0.05,-1.45
EE88128,panc_epithel_cluster1974_hg38,1.15,-0.81
EE88128,HPF_lung_fibroblast_cluster1737_hg38,0.85,0.37
EE88128,melano_SOX_clusters1863_2205_hg38,0.23,-0.74
EE88128,HeLa_cluster1777_hg38,1.9,-0.68
EE88128,panc_adenoca_cluster1261_hg38,0.49,-0.45
EE88128,mammary_epithel_cluster2438_hg38,0.75,-0.19
EE88128,hematopoietic_specific_liquorice_hg38,-0.43,0.54
EE88128,skeletal_muscle_cluster1518_hg38,-0.27,-0.27
EE88128,SAEC_hg38,0.79,0.47
EE88142,prostate_cluster2483_hg38,0.06,-1.13
EE88142,hepatocyte_all_hg38,1.4,-2.11
EE88142,colon_cluster507_hg38,1.77,-0.12
EE88142,A549_hg38,-0.14,0.51
EE88142,panc_epithel_cluster1974_hg38,-1.19,0.8
EE88142,HPF_lung_fibroblast_cluster1737_hg38,0.65,-0.36
EE88142,melano_SOX_clusters1863_2205_hg38,0.87,0.1
EE88142,HeLa_cluster1777_hg38,-1.27,-0.42
EE88142,panc_adenoca_cluster1261_hg38,-0.89,0.59
EE88142,mammary_epithel_cluster2438_hg38,0.11,0.29
EE88142,hematopoietic_specific_liquorice_hg38,1.07,-1.25
EE88142,skeletal_muscle_cluster1518_hg38,-0.03,-0.14
EE88142,SAEC_hg38,0.29,0.34
EE88203,prostate_cluster2483_hg38,0.87,2.36
EE88203,hepatocyte_all_hg38,-0.57,0.41
EE88203,colon_cluster507_hg38,0.65,0.47
EE88203,A549_hg38,-3.62,-0.36
EE88203,panc_epithel_cluster1974_hg38,2.57,-0.55
EE88203,HPF_lung_fibroblast_cluster1737_hg38,-2.17,0.49
EE88203,melano_SOX_clusters1863_2205_hg38,-0.11,0.89
EE88203,HeLa_cluster1777_hg38,2.22,-1.33
EE88203,panc_adenoca_cluster1261_hg38,-0.04,-1.77
EE88203,mammary_epithel_cluster2438_hg38,-1.47,-0.29
EE88203,hematopoietic_specific_liquorice_hg38,3.04,-1.47
EE88203,skeletal_muscle_cluster1518_hg38,-1.67,0.86
EE88203,SAEC_hg38,1.77,1.81
EE88200,prostate_cluster2483_hg38,-1.37,2.22
EE88200,hepatocyte_all_hg38,0.1,-0.4
EE88200,colon_cluster507_hg38,1.69,-0.82
EE88200,A549_hg38,1.12,-0.92
EE88200,panc_epithel_cluster1974_hg38,-0.03,0.53
EE88200,HPF_lung_fibroblast_cluster1737_hg38,-0.22,-0.09
EE88200,melano_SOX_clusters1863_2205_hg38,-0.37,-0.25
EE88200,HeLa_cluster1777_hg38,1.75,0.26
EE88200,panc_adenoca_cluster1261_hg38,-0.07,-0.75
EE88200,mammary_epithel_cluster2438_hg38,-1.15,-0.73
EE88200,hematopoietic_specific_liquorice_hg38,0.46,0.43
EE88200,skeletal_muscle_cluster1518_hg38,-1.17,-0.39
EE88200,SAEC_hg38,-0.4,0.86
EE88277,prostate_cluster2483_hg38,0.4,0.24
EE88277,hepatocyte_all_hg38,-1.63,-0.12
EE88277,colon_cluster507_hg38,-0.35,-0.68
EE88277,A549_hg38,-0.41,-1.11
EE88277,panc_epithel_cluster1974_hg38,0.66,-1.37
EE88277,HPF_lung_fibroblast_cluster1737_hg38,0.08,-0.14
EE88277,melano_SOX_clusters1863_2205_hg38,-0.12,1.45
EE88277,HeLa_cluster1777_hg38,-0.77,-0.35
EE88277,panc_adenoca_cluster1261_hg38,-1.54,0.6
EE88277,mammary_epithel_cluster2438_hg38,0.79,-0.38
EE88277,hematopoietic_specific_liquorice_hg38,1.19,-2.43
EE88277,skeletal_muscle_cluster1518_hg38,-0.72,-1.74
EE88277,SAEC_hg38,1.35,-0.09
EE88097,prostate_cluster2483_hg38,-0.67,1
EE88097,hepatocyte_all_hg38,-2.8,0.25
EE88097,colon_cluster507_hg38,-0.82,-0.73
EE88097,A549_hg38,-2.91,1.88
EE88097,panc_epithel_cluster1974_hg38,-1.37,0.64
EE88097,HPF_lung_fibroblast_cluster1737_hg38,0.53,0.05
EE88097,melano_SOX_clusters1863_2205_hg38,-0.1,0.57
EE88097,HeLa_cluster1777_hg38,-1.22,0.77
EE88097,panc_adenoca_cluster1261_hg38,0.98,-0.54
EE88097,mammary_epithel_cluster2438_hg38,-0.53,0.76
EE88097,hematopoietic_specific_liquorice_hg38,1.56,-1.07
EE88097,skeletal_muscle_cluster1518_hg38,0.27,-0.89
EE88097,SAEC_hg38,0.39,-0.5
EE88247,prostate_cluster2483_hg38,-1.3,-0.51
EE88247,hepatocyte_all_hg38,-1.8,-0.66
EE88247,colon_cluster507_hg38,0.37,-1.16
EE88247,A549_hg38,0.28,-0.17
EE88247,panc_epithel_cluster1974_hg38,-0.73,2.11
EE88247,HPF_lung_fibroblast_cluster1737_hg38,-1.63,1.56
EE88247,melano_SOX_clusters1863_2205_hg38,0.29,-0.16
EE88247,HeLa_cluster1777_hg38,-1.25,1.28
EE88247,panc_adenoca_cluster1261_hg38,-1.13,-1.35
EE88247,mammary_epithel_cluster2438_hg38,-0.16,-1.22
EE88247,hematopoietic_specific_liquorice_hg38,1.39,-0.97
EE88247,skeletal_muscle_cluster1518_hg38,-0.05,0.19
EE88247,SAEC_hg38,-0.49,1.66
EE87974,prostate_cluster2483_hg38,1.38,-1.22
EE87974,hepatocyte_all_hg38,-0.67,0.22
EE87974,colon_cluster507_hg38,0.49,0.98
EE87974,A549_hg38,0.58,-0.43
EE87974,panc_epithel_cluster1974_hg38,0.63,0.42
EE87974,HPF_lung_fibroblast_cluster1737_hg38,-0.85,-0.74
EE87974,melano_SOX_clusters1863_2205_hg38,-0.17,-0.23
EE87974,HeLa_cluster1777_hg38,0.67,-0.16
EE87974,panc_adenoca_cluster1261_hg38,0.52,0.26
EE87974,mammary_epithel_cluster2438_hg38,0.67,0.71
EE87974,hematopoietic_specific_liquorice_hg38,-0.45,-0.9
EE87974,skeletal_muscle_cluster1518_hg38,0.08,-0.4
EE87974,SAEC_hg38,-0.48,-0.44
EE88046,prostate_cluster2483_hg38,0.59,-0.25
EE88046,hepatocyte_all_hg38,0.52,-0.79
EE88046,colon_cluster507_hg38,-0.2,-0.72
EE88046,A549_hg38,0.07,-1.35
EE88046,panc_epithel_cluster1974_hg38,0.44,-1.25
EE88046,HPF_lung_fibroblast_cluster1737_hg38,0.04,-1.23
EE88046,melano_SOX_clusters1863_2205_hg38,0.22,-0.73
EE88046,HeLa_cluster1777_hg38,0.29,-1.16
EE88046,panc_adenoca_cluster1261_hg38,0.18,-0.12
EE88046,mammary_epithel_cluster2438_hg38,0.53,-0.24
EE88046,hematopoietic_specific_liquorice_hg38,0.63,-1.12
EE88046,skeletal_muscle_cluster1518_hg38,-0.22,-0.7
EE88046,SAEC_hg38,-0.17,0.2
EE88189,prostate_cluster2483_hg38,0.19,-2.2
